Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Jiangxi,China,27.614,115.7221,5/25/2020,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,5/25/2020,155,2,128,25,Western Pacific
Liaoning,China,41.2956,122.6085,5/25/2020,149,2,147,0,Western Pacific
Macau,China,22.1667,113.55,5/25/2020,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,5/25/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,5/25/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,5/25/2020,308,3,305,0,Western Pacific
Shandong,China,36.3427,118.1498,5/25/2020,788,7,780,1,Western Pacific
Shanghai,China,31.202,121.4491,5/25/2020,669,7,652,10,Western Pacific
Shanxi,China,37.5777,112.2922,5/25/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,5/25/2020,564,3,558,3,Western Pacific
Tianjin,China,39.3054,117.323,5/25/2020,192,3,188,1,Western Pacific
Tibet,China,31.6927,88.0924,5/25/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,5/25/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,5/25/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,5/25/2020,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,5/25/2020,21981,750,5265,15966,Americas
,Congo (Brazzaville),-0.228,15.8277,5/25/2020,487,16,147,324,Africa
,Congo (Kinshasa),-4.0383,21.7587,5/25/2020,2297,67,337,1893,Africa
,Costa Rica,9.7489,-83.7534,5/25/2020,951,10,628,313,Americas
,Cote d'Ivoire,7.54,-5.5471,5/25/2020,2423,30,1257,1136,Africa
,Croatia,45.1,15.2,5/25/2020,2244,100,2035,109,Europe
,Cuba,21.521757,-77.781167,5/25/2020,1947,82,1704,161,Americas
,Cyprus,35.1264,33.4299,5/25/2020,937,17,594,326,Europe
,Czechia,49.8175,15.473,5/25/2020,9002,317,6182,2503,Europe
Faroe Islands,Denmark,61.8926,-6.9118,5/25/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,5/25/2020,12,0,11,1,Europe
,Denmark,56.2639,9.5018,5/25/2020,11387,563,9964,860,Europe
,Djibouti,11.8251,42.5903,5/25/2020,2468,14,1079,1375,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,5/25/2020,15073,460,8285,6328,Americas
,Ecuador,-1.8312,-78.1834,5/25/2020,37355,3203,18003,16149,Americas
,Egypt,26.820553,30.802498,5/25/2020,17967,783,4900,12284,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,5/25/2020,1983,35,772,1176,Americas
,Equatorial Guinea,1.6508,10.2679,5/25/2020,1043,12,165,866,Africa
,Eritrea,15.1794,39.7823,5/25/2020,39,0,39,0,Africa
,Estonia,58.5953,25.0136,5/25/2020,1824,65,1538,221,Europe
,Eswatini,-26.5225,31.4659,5/25/2020,256,2,158,96,Africa
,Ethiopia,9.145,40.4897,5/25/2020,655,5,159,491,Africa
,Fiji,-17.7134,178.065,5/25/2020,18,0,15,3,Western Pacific
,Finland,61.92411,25.748151,5/25/2020,6599,308,5100,1191,Europe
French Guiana,France,3.9339,-53.1258,5/25/2020,353,1,146,206,Europe
French Polynesia,France,-17.6797,149.4068,5/25/2020,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,5/25/2020,161,14,115,32,Europe
Mayotte,France,-12.8275,45.166244,5/25/2020,1609,20,894,695,Europe
New Caledonia,France,-20.904305,165.618042,5/25/2020,18,0,18,0,Europe
Reunion,France,-21.1151,55.5364,5/25/2020,456,1,411,44,Europe
Saint Barthelemy,France,17.9,-62.8333,5/25/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,5/25/2020,40,3,33,4,Europe
Martinique,France,14.6415,-61.0242,5/25/2020,197,14,91,92,Europe
,France,46.2276,2.2137,5/25/2020,180166,28407,63542,88217,Europe
,Gabon,-0.8037,11.6094,5/25/2020,2135,14,562,1559,Africa
,Gambia,13.4432,-15.3101,5/25/2020,25,1,17,7,Africa
,Georgia,42.3154,43.3569,5/25/2020,731,12,526,193,Europe
,Germany,51.165691,10.451526,5/25/2020,180600,8309,161199,11092,Europe
,Ghana,7.9465,-1.0232,5/25/2020,6808,32,2070,4706,Africa
,Greece,39.0742,21.8243,5/25/2020,2882,172,1374,1336,Europe
,Guatemala,15.7835,-90.2308,5/25/2020,3760,59,274,3427,Americas
,Guinea,9.9456,-9.6966,5/25/2020,3275,20,1673,1582,Africa
,Guyana,4.860416,-58.93018,5/25/2020,137,11,62,64,Americas
,Haiti,18.9712,-72.2852,5/25/2020,958,27,22,909,Americas
,Holy See,41.9029,12.4534,5/25/2020,12,0,2,10,Europe
,Honduras,15.2,-86.2419,5/25/2020,4189,182,473,3534,Americas
,Hungary,47.1625,19.5033,5/25/2020,3756,491,1711,1554,Europe
,Iceland,64.9631,-19.0208,5/25/2020,1804,10,1791,3,Europe
,India,20.593684,78.96288,5/25/2020,144950,4172,60706,80072,South-East Asia
,Indonesia,-0.7893,113.9213,5/25/2020,22750,1391,5642,15717,South-East Asia
,Iran,32.427908,53.688046,5/25/2020,137724,7451,107713,22560,Eastern Mediterranean
,Iraq,33.223191,43.679291,5/25/2020,4632,163,2811,1658,Eastern Mediterranean
,Ireland,53.1424,-7.6921,5/25/2020,24698,1606,21060,2032,Europe
,Israel,31.046051,34.851612,5/25/2020,16734,281,14307,2146,Europe
,Italy,41.87194,12.56738,5/25/2020,230158,32877,141981,55300,Europe
,Jamaica,18.1096,-77.2975,5/25/2020,556,9,238,309,Americas
,Japan,36.204824,138.252924,5/25/2020,16472,857,13612,2003,Western Pacific
,Jordan,31.24,36.51,5/25/2020,711,9,479,223,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,5/25/2020,8969,35,4515,4419,Europe
,Kenya,-0.0236,37.9062,5/25/2020,1286,52,402,832,Africa
,South Korea,35.907757,127.766922,5/25/2020,11225,269,10275,681,Western Pacific
,Kuwait,29.31166,47.481766,5/25/2020,21967,165,6621,15181,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,5/25/2020,1433,16,992,425,Europe
,Latvia,56.8796,24.6032,5/25/2020,1049,22,712,315,Europe
,Lebanon,33.8547,35.8623,5/25/2020,1119,26,688,405,Eastern Mediterranean
,Liberia,6.428055,-9.429499,5/25/2020,265,26,141,98,Africa
,Liechtenstein,47.14,9.55,5/25/2020,82,1,81,0,Europe
,Lithuania,55.1694,23.8813,5/25/2020,1635,63,1138,434,Europe
,Luxembourg,49.8153,6.1296,5/25/2020,3993,110,3781,102,Europe
,Madagascar,-18.766947,46.869107,5/25/2020,542,2,147,393,Africa
,Malaysia,4.210484,101.975766,5/25/2020,7417,115,5979,1323,Western Pacific
,Maldives,3.2028,73.2207,5/25/2020,1395,4,155,1236,South-East Asia
,Malta,35.9375,14.3754,5/25/2020,611,6,485,120,Europe
,Mauritania,21.0079,-10.9408,5/25/2020,262,9,15,238,Africa
,Mauritius,-20.348404,57.552152,5/25/2020,334,10,322,2,Africa
,Mexico,23.6345,-102.5528,5/25/2020,71105,7633,49452,14020,Americas
,Moldova,47.4116,28.3699,5/25/2020,7147,261,3802,3084,Europe
,Monaco,43.7333,7.4167,5/25/2020,98,4,90,4,Europe
,Mongolia,46.8625,103.8467,5/25/2020,141,0,33,108,Western Pacific
,Montenegro,42.708678,19.37439,5/25/2020,324,9,315,0,Europe
,Morocco,31.7917,-7.0926,5/25/2020,7532,200,4774,2558,Eastern Mediterranean
,Namibia,-22.9576,18.4904,5/25/2020,21,0,14,7,Africa
,Nepal,28.1667,84.25,5/25/2020,682,4,112,566,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,5/25/2020,101,3,95,3,Europe
Curacao,Netherlands,12.1696,-68.99,5/25/2020,18,1,14,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,5/25/2020,77,15,59,3,Europe
,Netherlands,52.1326,5.2913,5/25/2020,45445,5830,0,39615,Europe
,New Zealand,-40.9006,174.886,5/25/2020,1504,21,1461,22,Western Pacific
,Nicaragua,12.865416,-85.207229,5/25/2020,279,17,199,63,Americas
,Niger,17.607789,8.081666,5/25/2020,951,62,786,103,Africa
,Nigeria,9.082,8.6753,5/25/2020,8068,233,2311,5524,Africa
,North Macedonia,41.6086,21.7453,5/25/2020,1999,113,1439,447,Europe
,Norway,60.472,8.4689,5/25/2020,8364,235,7727,402,Europe
,Oman,21.512583,55.923255,5/25/2020,7770,37,1933,5800,Eastern Mediterranean
,Pakistan,30.3753,69.3451,5/25/2020,57705,1197,18314,38194,Eastern Mediterranean
,Panama,8.538,-80.7821,5/25/2020,11183,310,6279,4594,Americas
,Papua New Guinea,-6.314993,143.95555,5/25/2020,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,5/25/2020,865,11,344,510,Americas
,Peru,-9.19,-75.0152,5/25/2020,123979,3629,50949,69401,Americas
,Philippines,12.879721,121.774017,5/25/2020,14319,873,3323,10123,Western Pacific
,Poland,51.9194,19.1451,5/25/2020,21631,1007,9276,11348,Europe
,Portugal,39.3999,-8.2245,5/25/2020,30788,1330,17822,11636,Europe
,Qatar,25.3548,51.1839,5/25/2020,45465,26,10363,35076,Eastern Mediterranean
,Romania,45.9432,24.9668,5/25/2020,18283,1205,11630,5448,Europe
,Russia,61.52401,105.318756,5/25/2020,353427,3633,118798,230996,Europe
,Rwanda,-1.9403,29.8739,5/25/2020,336,0,238,98,Africa
,Saint Lucia,13.9094,-60.9789,5/25/2020,18,0,18,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/25/2020,18,0,14,4,Americas
,San Marino,43.9424,12.4578,5/25/2020,666,42,270,354,Europe
,Saudi Arabia,23.885942,45.079162,5/25/2020,74795,399,45668,28728,Eastern Mediterranean
,Senegal,14.4974,-14.4524,5/25/2020,3130,35,1515,1580,Africa
,Serbia,44.0165,21.0059,5/25/2020,11193,239,5920,5034,Europe
,Seychelles,-4.6796,55.492,5/25/2020,11,0,11,0,Africa
,Singapore,1.2833,103.8333,5/25/2020,31960,23,15738,16199,Western Pacific
,Slovakia,48.669,19.699,5/25/2020,1511,28,1307,176,Europe
,Slovenia,46.1512,14.9955,5/25/2020,1469,107,1346,16,Europe
,Somalia,5.152149,46.199616,5/25/2020,1689,66,235,1388,Eastern Mediterranean
,South Africa,-30.5595,22.9375,5/25/2020,23615,481,11917,11217,Africa
,Spain,40.463667,-3.74922,5/25/2020,235400,26834,150376,58190,Europe
,Sri Lanka,7.873054,80.771797,5/25/2020,1182,10,695,477,South-East Asia
,Sudan,12.8628,30.2176,5/25/2020,3976,170,503,3303,Eastern Mediterranean
,Suriname,3.9193,-56.0278,5/25/2020,11,1,9,1,Americas
,Sweden,60.128161,18.643501,5/25/2020,33843,4029,0,29814,Europe
,Switzerland,46.8182,8.2275,5/25/2020,30746,1913,28200,633,Europe
,Taiwan*,23.7,121,5/25/2020,441,7,415,19,Western Pacific
,Tanzania,-6.369028,34.888822,5/25/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,5/25/2020,3042,57,2928,57,South-East Asia
,Togo,8.6195,0.8248,5/25/2020,386,13,161,212,Africa
,Trinidad and Tobago,10.6918,-61.2225,5/25/2020,116,8,108,0,Americas
,Tunisia,33.886917,9.537499,5/25/2020,1051,48,919,84,Eastern Mediterranean
,Turkey,38.9637,35.2433,5/25/2020,157814,4369,120015,33430,Europe
,Uganda,1.373333,32.290275,5/25/2020,222,0,69,153,Africa
,Ukraine,48.3794,31.1656,5/25/2020,21245,623,7234,13388,Europe
,United Arab Emirates,23.424076,53.847818,5/25/2020,30307,248,15657,14402,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,5/25/2020,133,9,89,35,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,5/25/2020,134,1,61,72,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,5/25/2020,559,45,517,-3,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,5/25/2020,154,0,147,7,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,5/25/2020,336,24,305,7,Europe
Montserrat,United Kingdom,16.742498,-62.187366,5/25/2020,11,1,10,0,Europe
,United Kingdom,55.3781,-3.436,5/25/2020,247287,37297,0,209990,Europe
,Uruguay,-32.5228,-55.7658,5/25/2020,787,22,629,136,Americas
,US,40,-100,5/25/2020,1670280,99267,379157,1191856,Americas
,Uzbekistan,41.377491,64.585262,5/25/2020,3189,13,2607,569,Europe
,Venezuela,6.4238,-66.5897,5/25/2020,1177,10,302,865,Americas
,Vietnam,14.058324,108.277199,5/25/2020,326,0,272,54,Western Pacific
,Zambia,-13.133897,27.849332,5/25/2020,920,7,336,577,Africa
,Zimbabwe,-19.015438,29.154857,5/25/2020,56,4,25,27,Africa
,Dominica,15.415,-61.371,5/25/2020,16,0,16,0,Americas
,Grenada,12.1165,-61.679,5/25/2020,23,0,18,5,Americas
,Mozambique,-18.665695,35.529562,5/25/2020,209,1,0,208,Africa
,Syria,34.802075,38.996815,5/25/2020,106,4,0,102,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,5/25/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,5/25/2020,18,2,16,0,Americas
,Laos,19.85627,102.495496,5/25/2020,19,0,14,5,Western Pacific
,Libya,26.3351,17.228331,5/25/2020,75,3,40,32,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,5/25/2020,423,3,357,63,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,5/25/2020,1178,7,42,1129,Africa
,Mali,17.570692,-3.996166,5/25/2020,1059,67,604,388,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,5/25/2020,15,0,15,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,5/25/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,5/25/2020,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,5/25/2020,1038,30,791,217,Europe
,Burma,21.9162,95.956,5/25/2020,203,6,123,74,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,5/25/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,5/25/2020,8,1,6,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,5/25/2020,12,1,10,1,Europe
,Botswana,-22.3285,24.6849,5/25/2020,35,1,19,15,Africa
,Burundi,-3.3731,29.9189,5/25/2020,42,1,20,21,Africa
,Sierra Leone,8.460555,-11.779889,5/25/2020,735,42,293,400,Africa
,Malawi,-13.2543,34.3015,5/25/2020,101,4,33,64,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/25/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/25/2020,1,0,1,0,Europe
,South Sudan,6.877,31.307,5/25/2020,806,8,6,792,Africa
,Western Sahara,24.2155,-12.8858,5/25/2020,9,0,6,3,Africa
,Sao Tome and Principe,0.1864,6.6131,5/25/2020,299,11,4,284,Africa
,Yemen,15.552727,48.516388,5/25/2020,233,44,10,179,Eastern Mediterranean
,Comoros,-11.6455,43.3333,5/25/2020,87,1,21,65,Africa
,Tajikistan,38.861,71.2761,5/25/2020,3100,46,1395,1659,Europe
,Lesotho,-29.61,28.2336,5/25/2020,2,0,0,2,Africa
,Afghanistan,33.93911,67.709953,5/26/2020,11831,220,1128,10483,Eastern Mediterranean
,Albania,41.1533,20.1683,5/26/2020,1029,33,803,193,Europe
,Algeria,28.0339,1.6596,5/26/2020,8697,617,4918,3162,Africa
,Andorra,42.5063,1.5218,5/26/2020,763,51,676,36,Europe
,Angola,-11.2027,17.8739,5/26/2020,70,4,18,48,Africa
,Antigua and Barbuda,17.0608,-61.7964,5/26/2020,25,3,19,3,Americas
,Argentina,-38.4161,-63.6167,5/26/2020,13228,484,4167,8577,Americas
,Armenia,40.0691,45.0382,5/26/2020,7402,91,3220,4091,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,5/26/2020,107,3,104,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,5/26/2020,3089,48,2663,378,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,5/26/2020,29,0,29,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,5/26/2020,1058,7,1044,7,Western Pacific
South Australia,Australia,-34.9285,138.6007,5/26/2020,440,4,435,1,Western Pacific
Tasmania,Australia,-42.8821,147.3272,5/26/2020,228,13,203,12,Western Pacific
Victoria,Australia,-37.8136,144.9631,5/26/2020,1618,19,1533,66,Western Pacific
Western Australia,Australia,-31.9505,115.8605,5/26/2020,570,9,549,12,Western Pacific
,Austria,47.5162,14.5501,5/26/2020,16557,643,15182,732,Europe
,Azerbaijan,40.1431,47.5769,5/26/2020,4403,52,2819,1532,Europe
,Bahamas,25.025885,-78.035889,5/26/2020,100,11,46,43,Americas
,Bahrain,26.0275,50.55,5/26/2020,9366,14,4938,4414,Eastern Mediterranean
,Bangladesh,23.685,90.3563,5/26/2020,36751,522,7579,28650,South-East Asia
,Barbados,13.1939,-59.5432,5/26/2020,92,7,71,14,Americas
,Belarus,53.7098,27.9534,5/26/2020,38059,208,15086,22765,Europe
,Belgium,50.8333,4.469936,5/26/2020,57455,9334,15320,32801,Europe
,Benin,9.3077,2.3158,5/26/2020,208,3,118,87,Africa
,Bhutan,27.5142,90.4336,5/26/2020,27,0,6,21,South-East Asia
,Bolivia,-16.2902,-63.5887,5/26/2020,7136,274,677,6185,Americas
,Bosnia and Herzegovina,43.9159,17.6791,5/26/2020,2416,149,1721,546,Europe
,Brazil,-14.235,-51.9253,5/26/2020,391222,24512,158593,208117,Americas
,Brunei,4.5353,114.7277,5/26/2020,141,1,137,3,Western Pacific
,Bulgaria,42.7339,25.4858,5/26/2020,2443,130,880,1433,Europe
,Burkina Faso,12.2383,-1.5616,5/26/2020,832,52,672,108,Africa
,Cabo Verde,16.5388,-23.0418,5/26/2020,390,4,155,231,Africa
,Cambodia,11.55,104.9167,5/26/2020,124,0,122,2,Western Pacific
,Cameroon,3.848,11.5021,5/26/2020,5436,175,1996,3265,Africa
Alberta,Canada,53.9333,-116.5765,5/26/2020,6901,139,0,6762,Americas
British Columbia,Canada,53.7267,-127.6476,5/26/2020,2541,161,0,2380,Americas
Manitoba,Canada,53.7609,-98.8139,5/26/2020,292,7,0,285,Americas
New Brunswick,Canada,46.5653,-66.4619,5/26/2020,122,0,0,122,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,5/26/2020,260,3,0,257,Americas
Nova Scotia,Canada,44.682,-63.7443,5/26/2020,1052,59,0,993,Americas
Ontario,Canada,51.2538,-85.3232,5/26/2020,27624,2235,0,25389,Americas
Prince Edward Island,Canada,46.5107,-63.4168,5/26/2020,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,5/26/2020,48607,4140,0,44467,Americas
Saskatchewan,Canada,52.9399,-106.4509,5/26/2020,634,8,0,626,Americas
,Central African Republic,6.6111,20.9394,5/26/2020,671,1,22,648,Africa
,Chad,15.4542,18.7322,5/26/2020,700,62,303,335,Africa
,Chile,-35.6751,-71.543,5/26/2020,92855,806,30915,61134,Americas
Anhui,China,31.8257,117.2264,5/26/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,5/26/2020,593,9,581,3,Western Pacific
Chongqing,China,30.0572,107.874,5/26/2020,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,5/26/2020,357,1,355,1,Western Pacific
Gansu,China,35.7518,104.2861,5/26/2020,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,5/26/2020,1592,8,1581,3,Western Pacific
Guangxi,China,23.8298,108.7881,5/26/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,5/26/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,5/26/2020,169,6,162,1,Western Pacific
Hebei,China,39.549,116.1306,5/26/2020,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,5/26/2020,945,13,932,0,Western Pacific
Henan,China,37.8957,114.9042,5/26/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,5/26/2020,1065,4,1033,28,Western Pacific
Hubei,China,30.9756,112.2707,5/26/2020,68135,4512,63618,5,Western Pacific
Hunan,China,27.6104,111.7088,5/26/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,5/26/2020,232,1,205,26,Western Pacific
Jiangsu,China,32.9711,119.455,5/26/2020,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,5/26/2020,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,5/26/2020,155,2,128,25,Western Pacific
Liaoning,China,41.2956,122.6085,5/26/2020,149,2,147,0,Western Pacific
Macau,China,22.1667,113.55,5/26/2020,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,5/26/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,5/26/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,5/26/2020,308,3,305,0,Western Pacific
Shandong,China,36.3427,118.1498,5/26/2020,788,7,780,1,Western Pacific
Shanghai,China,31.202,121.4491,5/26/2020,670,7,653,10,Western Pacific
Shanxi,China,37.5777,112.2922,5/26/2020,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,5/26/2020,564,3,558,3,Western Pacific
Tianjin,China,39.3054,117.323,5/26/2020,192,3,188,1,Western Pacific
Tibet,China,31.6927,88.0924,5/26/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,5/26/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,5/26/2020,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,5/26/2020,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,5/26/2020,23003,776,5511,16716,Americas
,Congo (Brazzaville),-0.228,15.8277,5/26/2020,487,16,147,324,Africa
,Congo (Kinshasa),-4.0383,21.7587,5/26/2020,2403,68,340,1995,Africa
,Costa Rica,9.7489,-83.7534,5/26/2020,956,10,634,312,Americas
,Cote d'Ivoire,7.54,-5.5471,5/26/2020,2477,30,1286,1161,Africa
,Croatia,45.1,15.2,5/26/2020,2244,101,2046,97,Europe
,Cuba,21.521757,-77.781167,5/26/2020,1963,82,1709,172,Americas
,Cyprus,35.1264,33.4299,5/26/2020,939,17,594,328,Europe
,Czechia,49.8175,15.473,5/26/2020,9050,317,6270,2463,Europe
Faroe Islands,Denmark,61.8926,-6.9118,5/26/2020,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,5/26/2020,12,0,11,1,Europe
,Denmark,56.2639,9.5018,5/26/2020,11428,563,10044,821,Europe
,Djibouti,11.8251,42.5903,5/26/2020,2468,14,1079,1375,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,5/26/2020,15264,468,8534,6262,Americas
,Ecuador,-1.8312,-78.1834,5/26/2020,37355,3203,18003,16149,Americas
,Egypt,26.820553,30.802498,5/26/2020,18756,797,5027,12932,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,5/26/2020,2042,36,787,1219,Americas
,Equatorial Guinea,1.6508,10.2679,5/26/2020,1043,12,165,866,Africa
,Eritrea,15.1794,39.7823,5/26/2020,39,0,39,0,Africa
,Estonia,58.5953,25.0136,5/26/2020,1834,65,1552,217,Europe
,Eswatini,-26.5225,31.4659,5/26/2020,261,2,164,95,Africa
,Ethiopia,9.145,40.4897,5/26/2020,701,6,167,528,Africa
,Fiji,-17.7134,178.065,5/26/2020,18,0,15,3,Western Pacific
,Finland,61.92411,25.748151,5/26/2020,6628,312,5100,1216,Europe
French Guiana,France,3.9339,-53.1258,5/26/2020,384,1,146,237,Europe
French Polynesia,France,-17.6797,149.4068,5/26/2020,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,5/26/2020,161,14,115,32,Europe
Mayotte,France,-12.8275,45.166244,5/26/2020,1634,20,894,720,Europe
New Caledonia,France,-20.904305,165.618042,5/26/2020,18,0,18,0,Europe
Reunion,France,-21.1151,55.5364,5/26/2020,459,1,411,47,Europe
Saint Barthelemy,France,17.9,-62.8333,5/26/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,5/26/2020,40,3,33,4,Europe
Martinique,France,14.6415,-61.0242,5/26/2020,197,14,91,92,Europe
,France,46.2276,2.2137,5/26/2020,179887,28480,64222,87185,Europe
,Gabon,-0.8037,11.6094,5/26/2020,2238,14,593,1631,Africa
,Gambia,13.4432,-15.3101,5/26/2020,25,1,18,6,Africa
,Georgia,42.3154,43.3569,5/26/2020,732,12,537,183,Europe
,Germany,51.165691,10.451526,5/26/2020,181200,8372,161967,10861,Europe
,Ghana,7.9465,-1.0232,5/26/2020,7117,34,2317,4766,Africa
,Greece,39.0742,21.8243,5/26/2020,2892,173,1374,1345,Europe
,Guatemala,15.7835,-90.2308,5/26/2020,3954,63,289,3602,Americas
,Guinea,9.9456,-9.6966,5/26/2020,3275,20,1673,1582,Africa
,Guyana,4.860416,-58.93018,5/26/2020,139,11,62,66,Americas
